Battery Park,Woodhaven-Richmond Hill	5,231.89,10.06
Battery Park,Woodside	38,1458.03,117.05
Battery Park,Yorkville	193,6186.13,694.63
Bay Ridge,Astoria-Long Island City	1,52.70,8.70
Bay Ridge,Battery Park	5,166.66,36.00
Bay Ridge,Bay Ridge	256,2879.82,173.67
Bay Ridge,Bedford Park	1,77.83,0.00
Bay Ridge,Bedford-Stuyvesant	8,274.10,30.10
Bay Ridge,Bensonhurst	32,481.70,31.20
Bay Ridge,Boerum Hill	6,119.79,9.30
Bay Ridge,Borough Park	18,286.33,12.83
Bay Ridge,Brownsville	3,116.50,0.00
Bay Ridge,Bushwick	2,84.40,9.90
Bay Ridge,Canarsie	4,158.58,18.08
Bay Ridge,Carnegie Hill	1,6.00,1.00
Bay Ridge,Carroll Gardens	11,161.60,9.60
Bay Ridge,Central Park	1,47.33,2.50
Bay Ridge,Chelsea	6,208.07,21.58
Bay Ridge,Clinton	1,44.00,6.67
Bay Ridge,Cobble Hill	3,63.62,7.62
Bay Ridge,Downtown	4,105.80,18.30
Bay Ridge,Dyker Heights	38,301.65,16.65
Bay Ridge,East Brooklyn	1,44.00,0.00
Bay Ridge,East Village	2,38.33,0.00
Bay Ridge,Financial District	8,222.22,28.07
Bay Ridge,Fort Green	15,407.80,39.80
Bay Ridge,Garment District	5,207.64,16.98
Bay Ridge,Glendale	1,47.00,2.00
Bay Ridge,Gramercy	9,204.65,27.32
Bay Ridge,Gravesend-Sheepshead Bay	43,890.13,43.14
Bay Ridge,Greenwich Village	7,192.11,21.62
Bay Ridge,Greenwood	12,171.10,8.10
Bay Ridge,Harlem	2,103.00,0.00
Bay Ridge,Inwood	1,68.40,11.40
Bay Ridge,Little Italy	2,59.50,9.00
Bay Ridge,Lower East Side	3,107.95,14.45
Bay Ridge,Mapleton-Flatlands	16,394.95,53.45
Bay Ridge,Middle Village	2,94.00,0.00
Bay Ridge,Midtown	18,684.15,35.51
Bay Ridge,North Sutton Area	2,68.50,9.50
Bay Ridge,Park Slope	18,391.70,42.20
Bay Ridge,Parkchester	1,88.33,10.00
Bay Ridge,Ridgewood	1,54.45,12.45
Bay Ridge,Soho	2,57.29,8.46
Bay Ridge,South Bronx	1,60.33,0.00
Bay Ridge,Sunny Side	4,168.65,22.65
Bay Ridge,Sunset Park	37,362.79,13.80
Bay Ridge,The Rockaways	2,78.00,0.00
Bay Ridge,Tribeca	6,235.35,39.19
Bay Ridge,Upper East Side	5,103.33,0.00
Bay Ridge,Upper West Side	3,166.29,25.96
Bay Ridge,Washington Heights	3,246.33,65.00
Bay Ridge,West Village	3,51.93,3.10
Bay Ridge,Williamsburg	14,427.45,57.95
Bay Ridge,Woodside	2,95.00,9.00
Bay Ridge,Yorkville	3,178.00,29.50
Baychester,Baychester	9,234.63,56.92
Baychester,Bedford Park	1,13.70,2.20
Baychester,Chelsea	1,5.30,0.80
Baychester,Financial District	1,63.83,0.00
Baychester,Fordham	1,16.50,0.00
Baychester,High Bridge	1,19.50,0.00
Baychester,Midtown	2,71.00,9.50
Baychester,Morris Heights	1,18.00,0.00
Baychester,Morris Park	2,40.00,0.00
Baychester,Throggs Neck	1,35.50,17.00
Baychester,Wakefield-Williamsbridge	1,14.00,0.00
Bedford Park,Astoria-Long Island City	1,41.33,3.00
Bedford Park,Bedford Park	72,861.20,47.20
Bedford Park,Central Park	2,21.50,2.00
Bedford Park,Chelsea	1,49.08,3.08
Bedford Park,Clinton	2,21.40,1.90
Bedford Park,Country Club	1,17.00,0.00
Bedford Park,East Village	2,88.50,3.00
Bedford Park,Financial District	1,52.50,0.00
